18-05-20,00:00:02,channelID, fromBot, id, message, user
18-05-20,00:00:03,1, False, 51500954, gold pamping. digital golds turn . lets go xrp! jokes LETS GO BTC, herby
18-05-20,00:00:08,1, False, 51500955, lube shortage for bulls inc, dullaghan
18-05-20,00:00:10,4, False, 51500956, 9시 버텼다...., zk_fund
18-05-20,00:00:10,4, False, 51500957, 오 맞췃다, KOALAAA
18-05-20,00:00:10,4, False, 51500958, ㅂㅂ, ShootMaster
18-05-20,00:00:11,4, False, 51500959, 평균또 내리는 소리하네, PHASE
18-05-20,00:00:12,1, False, 51500960, AfinoMusic: bulls can suk my lionpole, crypto$oc
18-05-20,00:00:14,4, False, 51500961, 아홉시당 오늘의 방향은 과연 두둥, HN123
18-05-20,00:00:15,1, False, 51500962, holy shit new moon day, kert5
18-05-20,00:00:17,1, False, 51500963, bearaldorivera: true, vcvvb vbfh
18-05-20,00:00:23,1, False, 51500964, Wow we broke it, ZepStar
18-05-20,00:00:24,4, False, 51500965, 주봉 바꼇다, amorlove
18-05-20,00:00:25,4, False, 51500966, 어디로, juljang
18-05-20,00:00:25,1, False, 51500967, Nice weekly close tbh, Spongecoinbob
18-05-20,00:00:26,1, False, 51500968, new moon week, AfinoMusic
18-05-20,00:00:29,1, False, 51500969, cup and handle on 4hr!!!!!, Chad123456789
18-05-20,00:00:30,4, False, 51500970, 상방이다 가즈아, adddffdfddda
18-05-20,00:00:36,1, False, 51500971, lmao cup and handle, bearaldorivera
18-05-20,00:00:37,1, False, 51500972, daily just closed so Bullish that it made me watch while it boned my wife, elmer-fud
18-05-20,00:00:37,4, False, 51500973, 주봉 윗꼬리 만드는거, amorlove
18-05-20,00:00:39,4, False, 51500974, 약한가, juljang
18-05-20,00:00:42,3, False, 51500975, Halfway: http://skrinshoter.ru/s/180520/ruZBI8vc?a, koopers
18-05-20,00:00:44,1, False, 51500976, big dick long incomingggggg, s0ulhunt3r
18-05-20,00:00:45,4, False, 51500977, 자 만달러를 향해 추울바알~, wowykw
18-05-20,00:00:46,4, False, 51500978, amorlove: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ, zk_fund
18-05-20,00:00:46,1, False, 51500979, look at this manipulated asshat, AfinoMusic
18-05-20,00:00:47,4, False, 51500980, 9시땡 첫방향은 80프로 이상의 확률로 페이크임 어제도 봤잖아?, gaegom
18-05-20,00:00:48,1, False, 51500981, nice weekly close, MBCT
18-05-20,00:00:50,1, False, 51500982, right on que bulls...get some momentum here, Wahoo
18-05-20,00:00:51,4, False, 51500983, 자꾸 평선위로 작업하는데, PHASE
18-05-20,00:00:56,1, False, 51500984, 2017 is BACJ, bearaldorivera
18-05-20,00:00:58,4, False, 51500985, 아지구몰라 10분은지나야해, RyuNa
18-05-20,00:01:01,4, False, 51500986, 윗꼬리작업끝이다, GIL_BBANG
18-05-20,00:01:02,1, False, 51500987, here we go, vcvvb vbfh
18-05-20,00:01:03,1, False, 51500988, Chad123456789: theres one big and one smaller one forming :D, kert5
18-05-20,00:01:03,1, False, 51500989, dump CANCELED, bearaldorivera
18-05-20,00:01:03,4, False, 51500990, 작작좀 올려라.., fullshort-life
18-05-20,00:01:07,1, False, 51500991, we gonna bart back up? lmao, AfinoMusic
18-05-20,00:01:14,4, False, 51500992, 가라 상방빔이다, adddffdfddda
18-05-20,00:01:15,1, False, 51500993, bulllazzzz come thru for ya boi 😈, Yurlo
18-05-20,00:01:16,4, False, 51500994, 무빙 ㅈ같네, StolenByte
18-05-20,00:01:19,4, False, 51500995, 정각빔!!!!!!!!!!!, adddffdfddda
18-05-20,00:01:24,1, False, 51500996, just go straight to 10k from here f*ck it, AfinoMusic
18-05-20,00:01:26,1, False, 51500997, uh oh bears, Wahoo
18-05-20,00:01:26,1, False, 51500998, :rocket:, bearaldorivera
18-05-20,00:01:28,4, False, 51500999, 평균이 먼지도 모르고 방송하는 유료방 오너들 정신좀 챙겨라, PHASE
18-05-20,00:01:29,4, False, 51501000, 주봉 윗꼬리여, amorlove
18-05-20,00:01:30,4, False, 51501001, 탑오써오늘관점..https://kr.tradingview.com/chart/XBTUSD/xIbeqZgs/, hello ace
18-05-20,00:01:36,1, False, 51501002, we going 11 kekerinos finally, bearaldorivera
18-05-20,00:01:36,4, False, 51501003, 세력 존나 서운하네...98위에서 놀면 안되냐, starter!
18-05-20,00:01:38,1, False, 51501004, Bot42:see, YasuoMain
18-05-20,00:01:38,3, False, 51501005, ты с 2018 тут ? че, Halfway
18-05-20,00:01:44,1, False, 51501006, Fake pump, Widdlewo
18-05-20,00:01:45,1, False, 51501007, Scam, ladjuliet
18-05-20,00:01:45,1, False, 51501008, 100x green dildo master ho oh hoo, kert5
18-05-20,00:01:47,1, False, 51501009, bulls likey the weekly close, Wahoo
18-05-20,00:01:47,1, False, 51501010, open daily with green, YasuoMain
18-05-20,00:01:48,1, False, 51501011, Time to dump, Widdlewo
18-05-20,00:01:50,1, False, 51501012, SCAM, bearaldorivera
18-05-20,00:01:50,1, False, 51501013, always works, YasuoMain
18-05-20,00:01:52,1, False, 51501014, for fomopigs, YasuoMain
18-05-20,00:01:52,4, False, 51501015, 여자와 숏은 믿어야 가정이 편하다, amorlove
18-05-20,00:01:53,1, False, 51501016, why such a wig just at 02:00 utc+2 ?, jopjop
