02-05-20,06:19:46,channelID, fromBot, id, message, user
02-05-20,06:19:48,4, False, 50324958, 9k가즈아, o-Taesik
02-05-20,06:19:51,4, False, 50324959, 9000저항이다, hodori
02-05-20,06:19:54,1, False, 50324960, i am shrimp, BendOverBears
02-05-20,06:19:57,1, False, 50324961, I need 300k: make that 6 after this dump, oilad
02-05-20,06:19:59,1, False, 50324962, @BitMEX_Hans I checked my ban count last night. impressive, I Love BitMEX
02-05-20,06:20:03,1, False, 50324963, Rohit674t: i would have a stroke lol but i hope you're right, Vires_N_Numeris
02-05-20,06:20:04,4, False, 50324964, 리플10억개물량 나온다 조심해라, Long_Short.1
02-05-20,06:20:06,4, False, 50324965, 8800불대에서 20불띠기하면 손해아닌가?, howoo
02-05-20,06:20:06,4, False, 50324966, 양빵이 왜 게이됏누 800불안먹어야제, o-Taesik
02-05-20,06:20:08,4, False, 50324967, 리플 직원 월급날 매도해서 월급준다하더라, BTX12
02-05-20,06:20:09,4, False, 50324968, 형들 속임수당하지말고, Long_Short.1
02-05-20,06:20:12,1, False, 50324969, I Love BitMEX: you love bitmex? I hate it, Non_Violent
02-05-20,06:20:19,1, False, 50324970, Rohit674t: you still believe in santa don't you, Weld
02-05-20,06:20:19,1, False, 50324971, oilad: what s ur entry, BendOverBears
02-05-20,06:20:20,1, False, 50324972, I Love BitMEX: you love bitmex? I hate it, Non_Violent
02-05-20,06:20:21,4, False, 50324973, YBang: 오늘 86-88안벗어날 것 같아??, Sslls
02-05-20,06:20:22,1, False, 50324974, I Love BitMEX: hans is not here, BitMEX_Anastasia
02-05-20,06:20:27,1, False, 50324975, I Love BitMEX: hahaha werent you perma banned like yesterday, oilad
02-05-20,06:20:27,1, False, 50324976, oilad: no way. last week closed at 7.7k, I need 300k
02-05-20,06:20:27,4, False, 50324977, 800불안먹어야제 40블먹어서 머하누, o-Taesik
02-05-20,06:20:29,1, False, 50324978, Weld: jesus, Rohit674t
02-05-20,06:20:29,1, False, 50324979, I Love BitMEX: lol do people hate you here?, Vires_N_Numeris
02-05-20,06:20:36,4, False, 50324980, 양방이 계속 잃으니 남은시드로 혼신의 스켈핑 온거 같은데 또 날짜 잘못잡은듯, 100Bit-suni
02-05-20,06:20:38,1, False, 50324981, I need 300k: lets see, oilad
02-05-20,06:20:39,1, False, 50324982, oilad: lmao, BendOverBears
02-05-20,06:20:48,4, False, 50324983, 이거 숏맞냐?, hodori
